Angular,JS (ES6+),Classes,,,,https://www.youtube.com/watch?v=O462BetYst8&list=LL&index=90&t=1789s,RS School - JavaScript classes,#REF!,#REF!
Angular,JS (ES6+),Asyncronous programming,,5,JS (ES6+)_Asyncronous programming," https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Promise
",Global_Objects/Promise,#REF!,#REF!
Angular,JS (ES6+),Asyncronous programming,,,, https://pouchdb.com/2015/05/18/we-have-a-problem-with-promises.html,We have a problem with promises,#REF!,#REF!
Angular,JS (ES6+),Asyncronous programming,,,,https://learn.javascript.info/promise-basics,Promise-basics,#REF!,#REF!
Angular,JS (ES6+),Asyncronous programming,,,,https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/async_function,Async/await,#REF!,#REF!
Angular,JS (ES6+),Asyncronous programming,,,,https://developer.mozilla.org/en-US/docs/Web/JavaScript/Guide/Iterators_and_Generators,Generators/iterators,#REF!,#REF!
Angular,JS (ES6+),Network,,5,JS (ES6+)_Network,https://developer.mozilla.org/en-US/docs/Learn/JavaScript/Client-side_web_APIs/Fetching_data,Fetching_data,#REF!,#REF!
Angular,JS (ES6+),Network,,,,https://developer.mozilla.org/en-US/docs/Web/API/Fetch_API/Using_Fetch,Fetch_API/Using_Fetch,#REF!,#REF!
Angular,Browser API,Document and page objects,,3,Browser API_Document and page objects,https://www.w3schools.com/js/js_htmldom.asp,JavaScript HTML DOM,#REF!,#REF!
Angular,Browser API,Storages,,3,Browser API_Storages," https://learn.javascript.info/cookie
",Cookie,#REF!,#REF!
Angular,Browser API,Storages,,,,https://learn.javascript.info/localstorage,"LocalStorage, SessionStorage",#REF!,#REF!
Angular,Browser API,Storages,,,,https://developer.mozilla.org/en-US/docs/Web/API/IndexedDB_API,IndexedDB,#REF!,#REF!
Angular,Browser API,Optimization and Performance,,3,Browser API_Optimization and Performance," https://developer.mozilla.org/en-US/docs/Web/API/Web_Workers_API

",Web Workers API,#REF!,#REF!
Angular,Browser API,Optimization and Performance,,,,https://developer.mozilla.org/en-US/docs/Web/API/Web_Workers_API/Using_web_workers,Using Web Workers - Web APIs | MDN,#REF!,#REF!
Angular,Browser API,Optimization and Performance,,,,https://developer.mozilla.org/en-US/docs/Web/API/Service_Worker_API/Using_Service_Workers,Using Service Workers - Web APIs | MDN,#REF!,#REF!
Angular,Browser API,HTML,,3,Browser API_HTML,https://developer.mozilla.org/en-US/docs/Learn/HTML/Introduction_to_HTML,Introduction to HTML,#REF!,#REF!
Angular,Browser API,HTML,,,,https://www.w3schools.com/html/default.asp,HTML Tutorial,#REF!,#REF!
Angular,Browser API,CSS,,3,Browser API_CSS,https://developer.mozilla.org/en-US/docs/Learn/Getting_started_with_the_web/CSS_basics,CSS basics,#REF!,#REF!
Angular,Browser API,CSS,,,,https://developer.mozilla.org/en-US/docs/Learn/CSS,Learn to style HTML using CSS,#REF!,#REF!
Angular,Browser API,CSS,,,,https://lesscss.org/features/,Features In-Depth,#REF!,#REF!
Angular,Browser API,CSS,,,,https://sass-lang.com/documentation,Sass: Documentation,#REF!,#REF!
Angular,Browser API,CSS,,,,https://www.w3schools.com/css/default.asp,CSS Tutorial,#REF!,#REF!
Angular,Angular,Elements,,1,Angular_Elements,https://angular.io/guide/component-overview,Angular components overview,#REF!,#REF!
Angular,Angular,Elements,,,,https://angular.io/guide/template-syntax,Angular - Template syntax,,
Angular,Angular,Elements,,,,https://angular.io/guide/built-in-directives,Angular - Built-in directives,,
Angular,Angular,Forms,,1,Angular_Forms,- https://angular.io/guide/forms-overview,Introduction to forms in Angular,#REF!,#REF!
Angular,Angular,RxJS,,1,Angular_RxJS,http://reactivex.io/rxjs/manual/index.html,Manual,#REF!,#REF!
Angular,Angular,RxJS,,,,https://www.learnrxjs.io/,Learn RxJS,,
Angular,Angular,RxJS,,,,https://angular.io/guide/observables,Angular - Using observables for streams of values,,
Angular,Angular,Modules and services,,1,Angular_Modules and services,https://angular.io/guide/dependency-injection,Angular - Understanding dependency injection,#REF!,#REF!
Angular,Angular,Modules and services,,,,https://angular.io/guide/ngmodules,Angular - NgModules,,
Angular,Angular,Change Detection,,1,Angular_Change Detection,- https://angular.io/guide/zone,Angular - NgZone,#REF!,#REF!
Angular,Angular,Dependency Injection,,1,Angular_Dependency Injection,- https://angular.io/guide/dependency-injection-providers,Angular - Configuring dependency providers,#REF!,#REF!
